Target_Treatment,MOATS,Jar,Date,Time,pH_logger,Temp_logger,DO_logger,calculated_DIC,calculated_Spec_pH_at_12C,calculated_Aragonite_Saturation,DO_presens
pH_7.95_DO_9.32,7,NA,2016-11-25,03:01:44,7.89530921,10.22817516,9.18147869,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,03:11:44,7.90288601,10.17186359,9.20246681,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,03:21:44,7.89079693,10.26806981,9.20835105,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,03:31:44,7.89978693,10.31218111,9.1877697,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,03:41:44,7.90458695,10.28417464,9.19866324,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,03:51:44,7.90776949,10.24077033,9.20970412,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,04:01:45,7.90974557,10.19854247,9.22861712,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,04:11:44,7.89872448,10.29254145,9.2158921,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,04:21:44,7.90277625,10.25399424,9.21750245,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,04:31:45,7.91189851,10.19471966,9.22894052,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,04:41:45,7.89529437,10.24333049,9.24339694,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,04:51:45,7.8990311,10.31087975,9.21796576,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,05:01:45,7.90302845,10.2693218,9.22523208,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,05:11:44,7.91176938,10.18820444,9.23580558,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,05:21:44,7.90104798,10.23741113,9.23684192,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,05:31:44,7.90467493,10.20922834,9.22896732,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,05:41:44,7.89822573,10.24490106,9.24965752,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,05:51:45,7.89543181,10.29463261,9.21556991,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,06:01:44,7.90617025,10.23593865,9.22256345,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,06:11:44,7.89903186,10.20121338,9.24328247,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,06:21:44,7.88814811,10.29549456,9.22463148,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,06:31:44,7.90077519,10.27522819,9.22166885,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,06:41:44,7.90745264,10.20701901,9.22761137,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,06:51:44,7.89697529,10.21666759,9.25153206,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,07:01:44,7.89612001,10.28607627,9.22280739,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,07:11:44,7.9019192,10.25534737,9.22786067,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,07:21:44,7.90227141,10.19841342,9.24018007,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,07:31:44,7.89241813,10.30459834,9.23885188,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,07:41:45,7.89727836,10.3084899,9.22164082,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,07:51:44,7.89920713,10.24646114,9.22770212,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,08:01:44,7.90383647,10.19205019,9.24677594,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,08:11:45,7.89148574,10.29417623,9.2332651,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,08:21:44,7.89822174,10.2733398,9.22356755,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,08:31:45,7.90306584,10.21856208,9.22954143,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,08:41:44,7.89854867,10.21731351,9.24947921,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,08:51:44,7.89803566,10.24576646,9.22608078,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,09:01:44,7.90499485,10.20258462,9.23619776,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,09:11:44,7.8921704,10.28665124,9.25127024,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,09:21:44,7.89433688,10.3263418,9.2220155,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,09:31:44,7.90184067,10.30010782,9.22966004,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,09:41:44,7.90615003,10.24160632,9.23334951,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,09:51:44,7.90339077,10.21424725,9.25584356,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,10:01:44,7.90217008,10.2798919,9.2337934,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,10:11:44,7.90509839,10.24682484,9.23591629,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,10:21:44,7.91161608,10.18623197,9.24718489,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,10:31:44,7.89620773,10.29039189,9.2531178,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,10:41:44,7.89948547,10.32637036,9.22846179,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,10:51:44,7.9050046,10.30739181,9.23360739,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,11:01:44,7.90897988,10.2607413,9.23450339,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,11:11:44,7.91188165,10.19031864,9.24050252,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,11:21:45,7.89580105,10.31151109,9.2483464,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,11:31:44,7.89522519,10.33176834,9.21967924,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,11:41:44,7.89665438,10.30292993,9.23054416,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,11:51:45,7.90131186,10.22678056,9.23486907,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,12:01:44,7.89690276,10.24043161,9.25528133,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,12:11:44,7.89285442,10.34305908,9.23229476,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,12:21:44,7.8928215,10.37318726,9.23391765,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,12:31:44,7.89076564,10.37522934,9.22976866,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,12:41:44,7.90303338,10.43289841,9.22523501,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,12:51:44,7.91389681,10.5260318,9.19370057,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,13:01:44,7.92304506,10.60824161,9.15460473,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,13:11:44,7.93529656,10.69802462,9.12586732,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,13:21:44,7.94104666,10.79942491,9.10849148,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,13:31:44,7.9445267,10.91410814,9.09941609,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,13:41:44,7.94688381,11.2281239,9.10264026,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,13:51:44,7.93752768,10.89734825,9.14616824,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,14:01:44,7.93495811,10.4572241,9.19204602,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,14:11:44,7.93131224,10.15845733,9.23389425,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,14:21:44,7.90420474,10.11287534,9.24833709,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,14:31:44,7.88884265,10.21697492,9.2263984,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,14:41:44,7.88933216,10.35720786,9.18914629,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,14:51:44,7.8982327,10.39606361,9.18666362,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,15:01:45,7.90279002,10.38111727,9.1856403,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,15:11:44,7.90250942,10.31411246,9.18740822,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,15:21:44,7.91102652,10.20861491,9.19648847,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,15:31:45,7.89754106,10.18359162,9.21666099,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,15:41:44,7.89382125,10.2633267,9.18110337,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,15:51:44,7.89847695,10.26162554,9.18478848,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,16:01:44,7.90211162,10.2426285,9.18919288,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,16:11:44,7.90261491,10.20719086,9.19578117,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,16:21:44,7.89535221,10.23931195,9.20874876,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,16:31:44,7.8935959,10.31709842,9.18056729,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,16:41:45,7.89654989,10.32352225,9.18466285,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,16:51:44,7.89972966,10.29448369,9.18691718,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,17:01:44,7.9013273,10.21636209,9.19402271,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,17:11:44,7.8911095,10.22198305,9.21470544,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,17:21:44,7.88686449,10.31166283,9.17973184,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,17:31:44,7.89284577,10.30996592,9.18101838,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,17:41:44,7.89805988,10.25382956,9.18648394,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,17:51:44,7.89897916,10.18501462,9.20274166,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,18:01:44,7.88899393,10.24314766,9.19293655,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,18:11:44,7.89078329,10.25236359,9.18734259,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,18:21:44,7.89916826,10.22150208,9.1929822,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,18:31:44,7.89543286,10.19834002,9.20709119,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,18:41:45,7.88573224,10.27187473,9.18117219,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,18:51:44,7.89392086,10.27354492,9.18125124,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,19:01:44,7.89807292,10.24504047,9.18361455,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,19:11:45,7.89917472,10.18000313,9.19850531,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,19:21:44,7.88481868,10.24104586,9.1829391,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,19:31:44,7.88974364,10.24326429,9.17495961,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,19:41:44,7.89455612,10.20324409,9.18130131,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,19:51:44,7.88572026,10.25604867,9.17565888,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,20:01:44,7.88828918,10.27030895,9.16819996,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,20:11:44,7.89501335,10.23296213,9.17096929,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,20:21:44,7.89178033,10.20024493,9.18941196,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,20:31:44,7.88376782,10.27339386,9.16489372,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,20:41:44,7.8908632,10.26009887,9.16450077,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,20:51:44,7.89758518,10.22332018,9.16905097,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,21:01:44,7.89190229,10.1944854,9.18734348,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,21:11:44,7.88351947,10.2732595,9.16284568,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,21:21:44,7.89532933,10.25054352,9.16209569,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,21:31:44,7.89910227,10.20046381,9.16984076,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,21:41:44,7.88810568,10.21661899,9.18706469,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,21:51:44,7.88634691,10.28516215,9.15390623,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,22:01:44,7.88942187,10.26921461,9.15470739,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,22:11:44,7.90050572,10.21984885,9.15943936,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,22:21:45,7.88900525,10.20363058,9.18150295,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,22:31:44,7.88267319,10.29407063,9.14906159,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,22:41:44,7.89395208,10.28882147,9.14932724,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,22:51:45,7.8961309,10.22435153,9.15209672,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,23:01:44,7.8944738,10.19423373,9.17287852,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,23:11:45,7.89042189,10.26126217,9.14572027,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,23:21:44,7.89375795,10.22585694,9.14989401,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,23:31:44,7.89240298,10.18169724,9.16625034,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,23:41:44,7.88088634,10.26472674,9.14168109,NA,NA,NA,NA
pH_7.95_DO_9.32,7,NA,2016-11-25,23:51:44,7.88788142,10.27845771,9.13545341,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,00:09:00,7.50312704,10.15646221,8.98060922,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,00:19:00,7.51684209,10.38063686,8.98951897,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,00:29:00,7.55199182,10.13735317,8.98914952,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,00:39:00,7.59568125,10.26370636,9.00708541,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,00:49:00,7.61103949,10.17003967,9.00825292,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,00:59:00,7.58825743,10.41176396,9.00983918,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,01:09:00,7.54910367,10.21152695,9.00708377,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,01:19:00,7.50831412,10.37876788,9.01023459,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,01:29:00,7.50409081,10.45721405,8.99533559,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,01:39:00,7.53351288,10.35652534,9.00415428,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,01:49:00,7.57551166,10.28347674,9.01373166,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,01:59:00,7.60857326,10.20585743,9.02120694,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,02:09:00,7.60191899,10.41386655,9.02803305,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,02:19:00,7.57427066,10.40007055,9.0169756,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,02:29:00,7.52630025,10.1965589,9.01096156,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,02:39:00,7.49911038,10.3386711,9.0174387,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,02:49:00,7.50898076,10.46754954,9.00382186,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,02:59:00,7.54639637,10.30914217,9.01787184,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,03:09:00,7.59156758,10.25228383,9.01537993,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,03:19:00,7.6097979,10.22498177,9.02631046,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,03:29:00,7.58879004,10.2196678,9.03598395,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,03:39:00,7.55229724,10.25310692,9.01158984,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,03:49:00,7.51985396,10.29667986,9.0189541,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,03:59:00,7.51242332,10.28940961,9.02088168,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,04:09:00,7.54021688,10.29219588,9.01978404,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,04:19:00,7.57609864,10.29646495,9.01791868,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,04:29:00,7.60693725,10.30183915,9.01119788,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,04:39:00,7.59913983,10.28096288,9.02096199,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,04:49:00,7.57143834,10.28749774,9.03093167,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,04:59:00,7.54079806,10.27367338,9.02291982,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,05:09:00,7.5223572,10.26923435,9.03498685,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,05:19:00,7.53917593,10.26472333,9.03149164,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,05:29:00,7.57217834,10.24450821,9.03128063,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,05:39:00,7.60138187,10.26079058,9.0284638,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,05:49:00,7.59883678,10.22168849,9.04093332,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,05:59:00,7.57479932,10.30400859,9.02978483,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,06:09:00,7.54729776,10.4883951,9.02734335,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,06:19:00,7.51371612,10.37788725,9.02332132,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,06:29:00,7.51941645,10.33610935,9.0198797,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,06:39:00,7.55272375,10.29789582,9.03028387,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,06:49:00,7.58938993,10.25954831,9.02077895,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,06:59:00,7.6051472,10.25839724,9.0199895,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,07:09:00,7.58900684,10.28031961,9.03283226,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,07:19:00,7.55901243,10.26305168,9.02248038,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,07:29:00,7.52728938,10.27340565,9.02051342,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,07:39:00,7.51528166,10.28160309,9.0173672,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,07:49:00,7.53810042,10.277187,9.01568653,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,07:59:00,7.57604891,10.27985547,9.02907839,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,08:09:00,7.60790663,10.27534912,9.02153407,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,08:19:00,7.59965441,10.26701125,9.02782461,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,08:29:00,7.57069501,10.27291724,9.02069705,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,08:39:00,7.53774996,10.24235391,9.02492802,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,08:49:00,7.51185333,10.26841326,9.01904198,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,08:59:00,7.52307266,10.25787668,9.02733564,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,09:09:00,7.55901451,10.26725095,9.03052186,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,09:19:00,7.59478851,10.29984928,9.0290124,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,09:29:00,7.60265129,10.28834422,9.02949653,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,09:39:00,7.57910639,10.29059271,9.03355896,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,09:49:00,7.54617079,10.27518942,9.03273219,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,09:59:00,7.51772938,10.27950719,9.02917035,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,10:09:00,7.52168342,10.27586087,9.02850419,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,10:19:00,7.55343813,10.27064543,9.03724138,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,10:29:00,7.5904774,10.26553666,9.03224474,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,10:39:00,7.602791,10.28047614,9.02701424,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,10:49:00,7.58271405,10.3133314,9.02866174,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,10:59:00,7.55635214,10.34021267,9.03093562,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,11:09:00,7.52681834,10.30345171,9.02550857,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,11:19:00,7.51558978,10.29367228,9.02364784,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,11:29:00,7.53798722,10.32265063,9.02126311,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,11:39:00,7.57884592,10.37424622,9.00121538,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,11:49:00,7.60817078,10.38976114,8.98876469,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,11:59:00,7.59987522,10.39707851,8.9650689,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,12:09:00,7.56815932,10.48458783,8.95610624,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,12:19:00,7.52443024,10.61922728,8.96029741,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,12:29:00,7.48527759,10.68418837,8.94917717,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,12:39:00,7.45163188,10.76214884,8.92557201,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,12:49:00,7.42927135,10.86244129,8.90829034,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,12:59:00,7.41674113,10.94248865,8.87940379,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,13:09:00,7.41198954,11.05632261,8.85923444,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,13:19:00,7.4155797,11.28525564,8.83188031,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,13:29:00,7.47536208,11.70543809,8.80164374,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,13:39:00,7.55510182,11.51364605,8.86814373,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,13:49:00,7.58748078,11.25403187,8.96153032,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,13:59:00,7.55797667,11.01453117,9.03563761,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,14:09:00,7.55832763,10.78577339,9.09216741,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,14:19:00,7.5729889,10.60812418,9.14399566,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,14:29:00,7.55225166,10.44310731,9.1819114,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,14:39:00,7.56777844,10.34736185,9.21450368,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,14:49:00,7.56244096,10.30340014,9.24007159,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,14:59:00,7.55164234,10.2426508,9.26000157,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,15:09:00,7.57087411,10.22396407,9.28019392,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,15:19:00,7.54553531,10.30240322,9.28899373,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,15:29:00,7.57446876,10.24387801,9.28089341,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,15:39:00,7.55505773,10.21879585,9.29058819,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,15:49:00,7.54767222,10.31441999,9.2934502,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,15:59:00,7.58147348,10.30167175,9.29004751,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,16:09:00,7.55775016,10.23961716,9.28859279,NA,NA,NA,NA
pH_7.55_DO_9.32,8,NA,2016-11-25,16:19:00,7.55259731,10.25281241,9.29890896,NA,NA,NA,NA
